Geo_Code,2031 Population Growth Rate with income 20% or under of area median household income (AMHI),2031 Population Trend with income 20% or under of area median household income (AMHI),2031 Population Growth Rate with income 21% to 50% of AMHI,2031 Population Trend with income 21% to 50% of AMHI,2031 Population Growth Rate with income 51% to 80% of AMHI,2031 Population Trend with income 51% to 80% of AMHI,2031 Population Growth Rate with income 81% to 120% of AMHI,2031 Population Trend with income 81% to 120% of AMHI,2031 Population Growth Rate with income 121% or over of AMHI,2031 Population Trend with income 121% or over of AMHI,2031 Population Growth Rate 1pp HH,2031 Population Trend 1pp HH,2031 Population Growth Rate 2pp HH,2031 Population Trend 2pp HH,2031 Population Growth Rate 3pp HH,2031 Population Trend 3pp HH,2031 Population Growth Rate 4pp HH,2031 Population Trend 4pp HH,2031 Population Growth Rate 5pp HH,2031 Population Trend 5pp HH
3558,-0.261972984,1287.857143,-0.012756327,10282.14286,0.078118438,12835,0.009381989,13217.85714,0.022583405,25615.71429,0.084545937,21880.71429,0.063049899,24423.57143,-0.054778555,8110,-0.188367347,5681.428571,-0.099897225,3127.857143
3559,-0.187969925,154.2857143,-0.118493909,1137.142857,0.040100251,1482.142857,-0.008486563,1502.142857,-0.040606654,2801.428571,0.045548654,2525,0.029835651,2909.285714,-0.142031379,742.1428571,-0.338155515,522.8571429,-0.172077922,364.2857143
3560,0.055900621,485.7142857,0.020026702,3274.285714,-0.008563643,3638.571429,0.028358738,4144.285714,0.028860029,7639.285714,0.128408091,6415,0.062035225,7752.857143,-0.064533922,2422.857143,-0.23394958,1627.857143,-0.116354234,976.4285714
4601,-0.32,85,0.10728863,1356.428571,0.136436597,2022.857143,0.070519811,2103.571429,0.085714286,3474.285714,0.160859466,2855.714286,0.124271137,4407.142857,0.075,860,-0.307142857,415.7142857,-0.036414566,491.4285714
4602,0.178571429,565.7142857,0.292541389,5409.285714,0.232345013,6531.428571,0.206775096,8320.714286,0.258231293,13211.42857,0.294513956,6725,0.255993872,11712.14286,0.222534223,4975.714286,0.214520935,5532.142857,0.210133876,5100.714286
4603,0.108843537,349.2857143,0.080404551,3052.142857,0.197225347,4561.428571,0.13720087,5600.714286,0.157163006,8204.285714,0.112025827,4920.714286,0.166846769,7712.857143,0.12785114,2684.285714,0.164435946,3045,0.159378037,3408.571429
4604,-0.734693878,9.285714286,0.128571429,564.2857143,0.022675737,644.2857143,-0.062211982,581.4285714,0.090623033,1237.857143,-4.00E-15,910,0.070516717,1257.857143,0.142857143,354.2857143,-0.02905569,286.4285714,0.042553191,245
4605,0.201680672,102.1428571,0.013852814,836.4285714,-0.009630819,881.4285714,-0.137309293,888.5714286,0.018162766,2082.142857,-0.020082154,1533.571429,0.032549729,2039.285714,0.032042724,552.1428571,-0.230519481,338.5714286,-0.096579477,320.7142857
4606,0.386554622,117.8571429,0.064596273,612.1428571,-0.177248677,444.2857143,0.014705882,690,0.091382302,1347.857143,0.022091311,991.4285714,0.03148688,1263.571429,0.008281573,347.8571429,0.089552239,365,0.011661808,247.8571429
4607,-0.030612245,542.8571429,0.089045484,4857.142857,0.122486529,6100.714286,0.114010989,6951.428571,0.092847181,11753.57143,0.080558539,8622.857143,0.093255983,10768.57143,0.112531969,4350,0.075630252,3840,0.229508197,2625
4608,-0.493506494,27.85714286,-0.06002401,559.2857143,0.042081949,672.1428571,-0.126760563,620,-0.02010582,1322.857143,-0.044642857,917.1428571,0.029331885,1353.571429,-0.196911197,297.1428571,-0.14889336,302.1428571,-0.07755102,322.8571429
4609,-0.545454545,75,0.003374578,1274.285714,0.113764655,1832.142857,-0.063316185,1690.714286,0.073119189,3627.142857,0.074416078,2825.714286,0.04770017,3075,-0.034712951,1032.857143,-0.11550152,831.4285714,0.070393375,738.5714286
4610,-0.062111801,107.8571429,0.265122265,702.1428571,0.156862745,885,0.159535896,1142.142857,0.17443609,1673.571429,0.158113731,596.4285714,0.248404516,1816.428571,0.202197802,781.4285714,0.105357143,884.2857143,0.029900332,442.8571429
4611,-0.229833996,4705.714286,0.045191961,49625.71429,0.086204257,60805.71429,0.117786224,72896.42857,0.064633422,126739.2857,0.0306016,88910,0.077443332,102297.8571,0.081350093,48422.85714,0.057922653,43025.71429,0.182200715,32108.57143
4612,-0.161904762,125.7142857,0.161576355,1684.285714,0.0998772,1919.285714,0.223193277,2599.285714,0.149736949,4058.571429,0.137873754,1957.142857,0.194092827,4245,0.178942165,1703.571429,0.070942663,1574.285714,0.12477396,888.5714286
4613,0.054421769,553.5714286,0.073660714,3435.714286,0.164266251,4272.857143,0.087435456,4512.857143,0.104792927,8479.285714,0.143740067,4626.428571,0.164681216,8729.285714,0.072473868,3297.857143,-0.017560513,2957.142857,0.031152648,1655
4614,-0.43956044,72.85714286,-0.00621118,1142.857143,0.128329298,1331.428571,0.086956522,1750,0.073204043,2806.428571,0.069573284,1647.142857,0.098619329,2785,0.084285714,1084.285714,-0.055749129,967.8571429,0.050125313,598.5714286
4615,0.047619048,157.1428571,0.051158301,1555.714286,-0.025181598,1437.857143,-0.113190324,1387.857143,0.008482143,3227.142857,-0.069452287,2354.285714,0.034400382,3092.857143,-0.065661047,752.1428571,-0.154392192,680.7142857,0.181996086,862.8571429
4616,0.489795918,52.14285714,0.118303571,715.7142857,-0.134727062,532.1428571,-0.165024631,484.2857143,0.010781671,1339.285714,0.021026592,1179.285714,-0.027761712,1200.714286,0.02905569,303.5714286,-0.121779859,267.8571429,-0.139372822,176.4285714
4617,-0.25974026,122.1428571,0.143338143,1697.857143,-0.146451033,1357.142857,-0.059142024,1613.571429,-0.019853259,3244.285714,0.027757837,3067.857143,-0.015951208,2996.428571,-0.150793651,764.2857143,-0.210028382,596.4285714,0.054187192,611.4285714
4618,-0.069498069,172.1428571,0.071901608,1618.571429,-0.004761905,1791.428571,0.016249154,2144.285714,0.050090162,3743.571429,0.058013053,3126.428571,0.070871985,4122.857143,0.061562747,960.7142857,-0.21472937,632.1428571,-0.057142857,612.8571429
4619,0.514285714,37.85714286,0.055555556,190,-0.273015873,163.5714286,0.234693878,345.7142857,-0.072332731,366.4285714,0.074725275,349.2857143,0.183673469,497.1428571,-0.107142857,142.8571429,-0.285714286,75,-0.528571429,47.14285714
4620,-0.214285714,47.14285714,-0.026373626,632.8571429,-0.106442577,683.5714286,-0.110996917,617.8571429,-0.035714286,1504.285714,-0.004395604,1294.285714,-0.032091097,1335.714286,-0.168674699,345,-0.259398496,281.4285714,-0.082417582,238.5714286
4621,-0.480836237,106.4285714,-0.034188034,1130,-0.086378738,982.1428571,0.039054471,1444.285714,-0.023312551,2573.571429,0.030662021,2112.857143,0.009196812,2351.428571,-0.15696649,682.8571429,-0.228174603,555.7142857,-0.068877551,521.4285714
4622,-0.769230769,30,-0.047095761,867.1428571,0.114010989,1158.571429,0.027812895,1161.428571,-0.038095238,2020,0.080672269,1377.857143,0.007445323,1546.428571,-0.115207373,822.8571429,-0.078397213,755.7142857,-0.011352886,746.4285714
4623,0,0,0.19047619,250,-0.464285714,85.71428571,0.091836735,305.7142857,-0.103571429,358.5714286,-0.069387755,325.7142857,-0.093406593,235.7142857,0.132404181,232.1428571,-0.202380952,95.71428571,-0.128078818,126.4285714
4701,-0.217142857,195.7142857,-0.067588326,1734.285714,0.084115398,2227.857143,0.082158185,2521.428571,0.08067602,4841.428571,0.061558056,3572.142857,0.029962547,4125,0.12306046,1499.285714,-0.026357406,1319.285714,0.107728337,1013.571429
4702,-0.068965517,135,0.011315417,1532.142857,-0.071658245,1443.571429,0.159686888,2116.428571,0.087108014,3565.714286,0.022355507,2678.571429,0.031055901,3082.857143,0.133430022,1116.428571,0.100274725,1144.285714,0.119218911,777.8571429
4703,0,0,-0.111969112,657.1428571,-0.085543199,763.5714286,-0.141196013,738.5714286,-0.033304119,1575.714286,-0.05455386,1460.714286,-0.120448179,1345.714286,-0.118738404,339.2857143,-0.198095238,300.7142857,-0.042154567,292.1428571
4704,-0.971428571,1.428571429,-0.156062425,502.1428571,-0.079027356,649.2857143,-0.100702576,548.5714286,0.005194805,1382.142857,-0.078857143,1151.428571,0.024553571,1311.428571,-0.116071429,282.8571429,-0.360902256,182.1428571,-0.180451128,155.7142857
4705,0.142857143,182.8571429,0.083438685,2448.571429,-0.118571429,1762.857143,-0.011089367,2165.714286,0.059134108,5015,0.043956044,4003.571429,0.001663063,4302.142857,0.068716094,1266.428571,-0.028686173,1209.285714,0.012820513,790
4706,-0.368974584,1028.571429,0.1564311,21237.85714,0.145097363,23732.14286,0.153289334,27085,0.11910101,47410.71429,0.110672859,33992.14286,0.128534505,41479.28571,0.131761442,17485.71429,0.126293292,16562.14286,0.209313339,10944.28571
4707,-0.638888889,130,0.031311155,3387.857143,0.064690027,3950,0.004113687,3835.714286,0.07128824,8179.285714,0.055381763,6506.428571,0.052528582,7299.285714,0.00505689,2271.428571,-0.039294039,2060.714286,0.026373626,1334.285714
4708,-0.404181185,122.1428571,0.068571429,2270.714286,0.084415584,2385.714286,0.030459945,2416.428571,0.01774043,4671.428571,0.03480589,3865,0.046640574,4584.285714,-0.048009368,1161.428571,0.049510057,1453.571429,0.083809524,812.8571429
4709,-0.130434783,200,0.062159215,2782.857143,-0.09313021,2253.571429,-0.011449388,2713.571429,0.04207609,5908.571429,-0.005678422,4752.857143,0.00968523,5063.571429,-0.002857143,1495.714286,0.012720157,1478.571429,0.084285714,1084.285714
4710,0,0,0.076379066,1087.142857,-0.124542125,853.5714286,-0.056628057,1047.142857,-0.042280589,2135.714286,-0.040100251,1915,-0.032358003,2007.857143,-0.118811881,445,-0.206349206,357.1428571,0.015238095,380.7142857
4711,-0.521852577,1047.142857,0.152469649,24749.28571,0.182951554,27923.57143,0.192555625,32771.42857,0.135864136,56850,0.097575312,37345,0.148167817,49417.14286,0.180630195,21812.14286,0.156695042,20479.28571,0.235890462,14280.71429
4712,-0.94047619,7.142857143,0.151145783,1686.428571,0.004943154,1452.142857,-0.040315513,1564.285714,0.084033613,3317.142857,0.075685904,2436.428571,0.072948328,3277.857143,0.027287319,914.2857143,-0.095761381,822.8571429,-0.060532688,554.2857143
4713,-5.51E-14,165,0.03470214,1277.857143,-0.074349442,1245,0.023809524,1658.571429,-0.014051522,2706.428571,-0.017181037,2206.428571,0.036055722,2709.285714,-0.086221471,772.1428571,-0.066445183,802.8571429,0.057142857,581.4285714
4714,-0.334494774,136.4285714,0.071002556,2693.571429,-0.114526823,2098.571429,-0.052807115,2434.285714,0.025574041,5327.857143,0.057989901,4639.285714,0.005946482,5075,-0.102564103,1225,-0.162099125,1026.428571,-0.132773109,737.1428571
4715,-0.643550624,183.5714286,0.072147432,5859.285714,0.084789311,6031.428571,0.059151786,6778.571429,0.080157763,13302.14286,0.053582445,8539.285714,0.076583211,12009.28571,0.027753069,4126.428571,0.036335819,3870.714286,0.113141096,3612.142857
4716,-0.987012987,2.142857143,0.141931503,2643.571429,0.042471042,2314.285714,-0.051190476,2277.142857,0.000296384,4821.428571,0.033009353,4023.571429,0.027180068,4535,0.004110997,1395.714286,-0.087007643,1109.285714,-0.005714286,994.2857143
4717,0.280519481,352.1428571,0.077757685,2554.285714,0.105116019,2823.571429,0.125,3330,0.126293996,6217.142857,0.150437318,4227.857143,0.101016139,5262.857143,0.102411874,2122.142857,0.094716243,1997.857143,0.130750605,1667.857143
4718,-0.212244898,137.8571429,0.054015636,1059.285714,0.108418367,1241.428571,-0.025641026,1140,0.066945607,2550,0.098979592,1538.571429,0.147465438,1956.428571,0.051242236,967.1428571,-0.075731497,767.1428571,-0.106966925,906.4285714
4801,-0.516806723,164.2857143,0.110623354,6325,0.097649186,6937.142857,0.084783488,7658.571429,0.104794483,14533.57143,0.137191854,10610,0.107443218,13826.42857,0.02789916,4368.571429,0.005044136,3985,0.115298088,2832.857143
4802,-0.492165899,393.5714286,0.183862434,12785.71429,0.120627262,13935,0.146977101,17101.42857,0.129797067,28115,0.139578164,18370,0.13542347,26075,0.104464774,10089.28571,0.086853064,9135,0.205276257,8647.857143
4803,-0.171428571,82.85714286,0.090070137,2109.285714,-0.028639618,2035,-0.003883495,2565,0.026324238,4567.142857,0.092959672,3426.428571,0.037801229,4706.428571,-0.0446796,1160.714286,-0.164420485,885.7142857,-0.030696576,1172.857143
4804,0,0,-0.102635229,462.1428571,-0.177944862,468.5714286,-0.150649351,467.1428571,-0.191697192,945.7142857,-0.070351759,925,-0.16744186,895,-0.340659341,171.4285714,-0.360655738,195,-0.428571429,125.7142857
4805,-0.274509804,185,0.089913282,3411.428571,0.090561224,3664.285714,0.08377538,4232.142857,0.100347435,7691.428571,0.149902563,5479.285714,0.121505931,7766.428571,0.030634573,2355,-0.030395137,2050.714286,-0.013869626,1523.571429
4806,-0.024278312,9415.714286,0.18853236,118211.4286,0.17292692,130394.2857,0.194501669,156139.2857,0.17422745,275814.2857,0.145384872,161831.4286,0.173291539,226187.1429,0.18117986,111267.1429,0.185127567,114270,0.248783164,76419.28571
4807,-0.312292359,147.8571429,0.082602546,2733.571429,-0.037219485,2512.857143,-0.036295952,2958.571429,0.057499046,5937.857143,0.081681476,4521.428571,0.047400812,5713.571429,-0.029673591,1635,-0.157189089,1302.142857,-0.037851038,1125.714286
4808,-0.365821095,678.5714286,0.217321364,16756.42857,0.145430287,17170,0.142017512,20402.14286,0.158841477,36352.85714,0.207242493,25098.57143,0.158280483,33526.42857,0.126331252,13144.28571,0.104610874,11841.42857,0.11663067,7755
4809,-0.571428571,49.28571429,0.099667774,1418.571429,-0.075776398,1062.857143,0.009784736,1474.285714,0.026736566,2797.857143,0.072469804,1839.285714,0.052042675,2887.857143,-0.066833751,797.8571429,-0.176623377,679.2857143,-0.002421308,588.5714286
4810,-0.198019802,405,0.116644823,7302.857143,0.061703555,6784.285714,0.095759234,8010,0.076272051,15078.57143,0.083256376,10892.14286,0.10118119,14117.14286,0.063738703,4792.142857,0.035256943,4446.428571,0.084278768,3345
4811,-0.310802274,5455,0.179011495,110037.1429,0.174913159,122731.4286,0.199445439,148311.4286,0.161270597,253662.1429,0.128847005,160341.4286,0.174295165,213017.1429,0.187422586,102029.2857,0.167024544,97440.71429,0.226485277,67358.57143
4812,0.329931973,558.5714286,0.119325551,4315,0.077981651,4700,0.108053007,5435,0.116396195,9975,0.139564336,6427.142857,0.124487248,9007.142857,0.111039932,3716.428571,0.088295223,3433.571429,0.030788177,2391.428571
4813,-0.484126984,185.7142857,0.081676684,5013.571429,0.066326531,4777.142857,0.025302061,5152.142857,0.052013182,10488.57143,0.095166969,7332.142857,0.078645066,10462.85714,0.003184713,3150,-0.058350101,2674.285714,-0.049213944,1987.142857
4814,0,0,0.130242073,2367.857143,0.112030075,2112.857143,-0.034614256,2350.714286,0.123983078,4934.285714,0.172996815,3419.285714,0.104691877,4507.142857,-0.035056968,1572.857143,-0.068965517,1350,-0.038402458,894.2857143
4815,-0.992063492,1.428571429,0.075576037,2500.714286,0.125060125,3341.428571,0.029481899,3392.142857,0.088355342,6475.714286,0.039760732,4221.428571,0.099483359,6536.428571,0.08988764,2425,0.043217287,1862.142857,-0.056737589,665
4816,0.237853517,1219.285714,0.255427842,4915,0.274644727,6086.428571,0.236982644,7941.428571,0.265553299,12016.42857,0.306084656,7052.857143,0.278562018,9704.285714,0.237191079,5864.285714,0.186563707,5487.857143,0.256613757,4071.428571
4817,-0.483870968,160,0.103036336,3165.714286,-0.012469504,2602.142857,0.036904762,3732.857143,0.007385183,6235.714286,0.115975422,4151.428571,0.047993264,5334.285714,-0.036951501,2085,-0.100478469,1880,-0.034870641,2451.428571
4818,-0.387755102,42.85714286,-0.104575163,685,-0.010919017,776.4285714,0.033222591,888.5714286,-0.034760492,1626.428571,0.051948052,1099.285714,-0.002686968,1590.714286,-0.019047619,588.5714286,-0.176870748,432.1428571,-0.245931284,297.8571429
4819,0.231850117,751.4285714,0.16889881,8977.142857,0.15037594,9180,0.182391701,12048.57143,0.157710919,19652.14286,0.228304406,13142.85714,0.17247619,17587.14286,0.121083378,7539.285714,0.111230637,7378.571429,0.139093438,4972.142857
5901,-0.006079027,467.1428571,0.116391577,5604.285714,0.116320638,5799.285714,0.050722862,6125.714286,0.095456631,11935,0.114544782,8604.285714,0.109389941,12430.71429,0.065541601,3878.571429,0.028353326,3367.857143,0.048824593,1657.142857
5903,-0.685714286,102.1428571,0.072499235,5008.571429,0.142990779,6109.285714,0.052106707,6028.571429,0.084517913,12043.57143,0.108867282,9530.714286,0.090414292,12163.57143,0.080973359,3680.714286,-0.00487013,2627.142857,-0.058371736,1313.571429
5905,-0.887218045,21.42857143,0.060240964,2640,0.104026846,3290,0.048315912,3223.571429,0.045175024,6312.857143,0.081675082,5202.857143,0.076237392,6554.285714,0.002407705,1784.285714,-0.04491161,1427.857143,-0.138095238,517.1428571
5907,-0.803571429,62.85714286,0.102212052,7225,0.05921735,8023.571429,0.034207728,8335.714286,0.082829223,16621.42857,0.105288148,13302.14286,0.077827426,17746.42857,0.05024284,4479.285714,-0.025533788,3162.142857,-0.154858691,1559.285714
5909,-0.335960591,962.8571429,0.140590693,23005.71429,0.110035304,22683.57143,0.102959554,25847.85714,0.121800304,50116.42857,0.13672346,30975.71429,0.107172075,40600,0.105042017,17282.85714,0.068496975,16401.42857,0.137472491,17352.14286
5915,-0.104938272,14500,0.134502115,187385.7143,0.137015941,201189.2857,0.127273045,230386.4286,0.146038048,479181.4286,0.136568463,308794.2857,0.165869269,367960,0.143209154,178620.7143,0.086255274,153748.5714,0.08157936,103545
5917,-0.49343832,965,0.137112846,34642.14286,0.095097895,37195,0.087529464,41853.57143,0.107050778,79436.42857,0.099045641,63502.85714,0.117434315,75035.71429,0.092088197,25260,0.042712996,19634.28571,0.100354191,10651.42857
5919,0,0,0.080104588,6491.428571,0.166289825,8105.714286,0.089046709,8543.571429,0.116001225,15612.85714,0.143764172,10808.57143,0.134941827,17001.42857,0.060860441,5055,-0.032380952,3628.571429,0.007292012,2170.714286
5921,-0.159914712,562.8571429,0.12654432,13417.14286,0.148829593,17037.14286,0.115360502,17790,0.119413796,33117.85714,0.165313853,24611.42857,0.134413835,35796.42857,0.09380286,10161.42857,0.002826855,7095,0.089514066,4260
5923,0,0,0.09158336,2417.857143,0.085818943,2964.285714,0.067619048,3202.857143,0.066536204,5839.285714,0.144173799,4965.714286,0.060614152,5674.285714,0.014913658,1847.142857,-0.111232279,1164.285714,-0.070450098,678.5714286
5924,0,0,0.106169297,3855,0.213299875,4835,0.258581236,5500,0.128157733,9155,0.083191851,6380,0.142526072,9860,0.137254902,2900,0.034146341,2120,0.252336449,1340
5926,0,0,0.173658537,6015,0.238133548,7695,0.198855508,8380,0.117982099,13740,0.06162465,9475,0.106595092,14430,0.160583942,4770,0.218798151,3955,0.250764526,2045
5927,-0.628571429,27.85714286,0.06207483,1784.285714,0.079496261,1959.285714,0.089492874,2347.857143,0.066716924,4042.857143,0.124054463,3715,0.102066947,4303.571429,0.01153107,1127.857143,-0.167741935,645,-0.12543554,358.5714286
5929,-0.23015873,138.5714286,0.149741824,2862.857143,0.123125493,3049.285714,0.133493397,3372.142857,0.11227122,6467.857143,0.191515908,5457.142857,0.143323235,7008.571429,0.042361424,1652.142857,-0.006775833,1256.428571,-0.145199063,521.4285714
5931,-0.39408867,263.5714286,0.173015873,3167.142857,0.162015827,3985.714286,0.120642515,4684.285714,0.198439457,8886.428571,0.102806686,4995.714286,0.143738977,7411.428571,0.199120167,3699.285714,0.231945177,3338.571429,0.131787032,1533.571429
5933,-0.779033916,153.5714286,0.098949891,11137.85714,0.076403869,11049.28571,0.101720269,12625.71429,0.090409479,24517.85714,0.129604241,17655.71429,0.083716284,23245.71429,0.077585409,8313.571429,0.004501125,6695,-0.000399042,3578.571429
5935,-0.050340136,997.1428571,0.206745083,17660.71429,0.143601875,18646.42857,0.164481065,21502.14286,0.156786807,39683.57143,0.181954887,26948.57143,0.169173486,39699.28571,0.167360941,13611.42857,0.109942967,11537.85714,0.124474348,6685
5937,0.432653061,501.4285714,0.068699839,7133.571429,0.116131802,7427.857143,0.05963939,7640,0.109836876,16037.14286,0.135979367,11325.71429,0.119734593,15911.42857,0.061136713,4934.285714,0.007490637,4035,0.014739229,2557.142857
5939,0.167115903,309.2857143,0.105281385,4559.285714,0.073111043,5011.428571,0.03033367,5095,0.055804759,9919.285714,0.110952746,7237.857143,0.07624759,10767.85714,0.053989489,3151.428571,-0.04,2400,-0.038026721,1337.142857
5941,-0.933333333,25,0.052370623,4851.428571,0.113207547,5900,0.046550523,5363.571429,0.064343898,11106.42857,0.143692565,8800.714286,0.095194207,11882.85714,0.002645503,3248.571429,-0.235023041,1897.142857,-0.095538531,1433.571429
5943,-0.547619048,27.14285714,0.106690778,874.2857143,0.099827883,912.8571429,-0.294755877,557.1428571,0.108730159,1995.714286,0.143815916,1704.285714,0.05010989,1706.428571,-0.096985583,492.1428571,-0.244406196,313.5714286,-0.247104247,139.2857143
5945,0,0,-0.051020408,132.8571429,0.714285714,188.5714286,-0.021164021,132.1428571,0.19047619,303.5714286,0.254545455,345,0.125714286,281.4285714,-0.071428571,37.14285714,0.103896104,60.71428571,2.37E-16,30
5947,-0.847926267,23.57142857,-0.053495441,1112.142857,0.07751938,1390,-0.046049189,1302.142857,-0.027938851,2634.285714,0.004514673,2225,0.005689001,2272.857143,-0.07253886,895,-0.19047619,582.8571429,-0.08994709,491.4285714
5949,-0.753694581,71.42857143,0.047507528,2236.428571,0.143151694,2772.142857,-0.047272727,2620,0.049565589,5263.571429,0.106419896,4099.285714,0.059081957,4993.571429,0.036814726,1850.714286,-0.157570005,1267.857143,-0.170481452,750.7142857
5951,-0.948787062,13.57142857,0.042033513,2620.714286,0.093695778,2701.428571,0.005565863,3097.142857,0.043060257,5502.142857,0.089912688,4190.714286,0.091406678,5697.142857,-0.025831703,1777.857143,-0.142403628,1350.714286,-0.188396756,929.2857143
5953,-0.469387755,482.8571429,0.036281179,7181.428571,0.125777471,8145,0.074944164,9282.142857,0.045258026,16232.85714,0.133298654,12449.28571,0.085408551,15722.14286,-0.031854938,5644.285714,-0.064973755,4707.857143,-0.032345013,2820.714286
5955,0.133171913,668.5714286,0.04037639,4343.571429,0.093816631,4397.142857,0.049152055,5214.285714,0.053821313,9790,0.11248429,7587.142857,0.047558076,8181.428571,0.073758865,3785,-0.00487567,2915.714286,-0.008017493,1944.285714
5957,-0.571428571,4.285714286,0.228571429,61.42857143,-0.114285714,22.14285714,-0.155844156,46.42857143,-0.033613445,82.14285714,0.168831169,128.5714286,0.253968254,112.8571429,-0.571428571,6.428571429,0,0,0,0
5959,0,0,0.024630542,297.1428571,-0.285714286,239.2857143,-0.366071429,202.8571429,-0.027111575,666.4285714,0.070748299,562.1428571,-0.00968523,584.2857143,-0.376899696,146.4285714,-0.66359447,52.14285714,-0.469387755,74.28571429
6001,0.167115903,618.5714286,0.176604923,3312.142857,0.165724121,3386.428571,0.20261973,4197.142857,0.170161643,7652.857143,0.205581652,6232.857143,0.196911197,6642.857143,0.134453782,2700,0.122249389,2295,0.13971051,1293.571429
6101,-0.782608696,25,0.069767442,460,0.027777778,370,0.302325581,560,-0.087431694,835,0.172661871,815,0,560,-0.149253731,285,-0.123076923,285,-0.153846154,275
6102,-1,9.09E-13,0.235294118,210,-0.076923077,120,0.060606061,175,-0.21875,250,0.044444444,235,-0.41025641,115,-0.068965517,135,-0.083333333,110,-0.08,115
6103,0,0,-0.076923077,120,0.285714286,135,0.580645161,245,-0.25,210,-0.272727273,80,0.357142857,190,0.380952381,145,0.148148148,155,-0.372093023,135
6104,0,0,0.186046512,255,0.352941176,230,0.263157895,240,2.58E-16,440,0.3125,420,0.264705882,430,-0.64516129,55,0.071428571,150,-0.842105263,15
6105,0,0,-0.066666667,420,0.146341463,470,-0.018181818,540,-0.223350254,765,-0.102941176,610,-0.158536585,690,-0.098765432,365,-0.268656716,245,-0.545454545,100
6106,0,0,-0.463821892,619.2857143,-0.257244535,1043.571429,-0.325203252,1245,-0.384302465,1837.857143,-0.257465698,1314.285714,-0.335534214,1581.428571,-0.405363589,823.5714286,-0.390296496,807.8571429,-0.842005676,119.2857143
6204,0.171428571,351.4285714,0.171096346,1007.142857,0.146031746,1031.428571,0.205849269,1531.428571,0.167510976,2469.285714,0.220551378,1391.428571,0.21217601,1436.428571,0.20112782,912.8571429,0.092105263,830,0.130841121,1815
6205,0.147783251,166.4285714,0.166934189,519.2857143,0.158385093,532.8571429,0.235449735,667.1428571,0.175115207,1275,0.197568389,562.8571429,0.214285714,485.7142857,0.193050193,441.4285714,0.157894737,440,0.167346939,1225.714286
6208,-0.040816327,67.14285714,0.152380952,345.7142857,0.153061224,322.8571429,0.093877551,382.8571429,0.192592593,805,0.059299191,280.7142857,0.24824356,380.7142857,0.164835165,302.8571429,0.188571429,297.1428571,0.10989011,649.2857143
